#sigma,tau,jitter
1.5017112476598447,267.56852506336304,0.00013738703146141273
1.339559428186576,123.18031957985247,0.00013822803884849626
1.4978441243329785,212.2058924491631,0.00014660756613492248
1.4297043952768833,113.80679918661093,0.00012786630406966354
1.3858758402429445,134.6270428256066,0.00013043750135012787
1.4835561539011188,266.2479034083442,0.00014147143115410526
1.4245480617474038,146.79521574738368,0.0001330834801277947
1.4318223785322008,216.47418542595693,0.0001304989424668936
1.5595929102415471,268.8500031677707,0.0001412504967826739
1.6116268630133919,299.5793682104923,0.00013876771881928638
1.5017112476598447,267.56852506336304,0.00013738703146141273
1.339559428186576,123.18031957985247,0.00013822803884849626
1.5280749267925477,245.7526369941463,0.00015236892642759306
1.482802395607915,163.20438252837639,0.00013331731240285682
1.3858758402429445,134.6270428256066,0.00013043750135012787
1.4220415030548952,249.26888340614505,0.00014300514243015115
1.4890359721399562,188.61226749820622,0.00013484232990445996
1.4318223785322008,216.47418542595693,0.0001304989424668936
1.5508726624021087,263.92465445327196,0.0001416790908190462
1.6217370318592255,305.82151721213603,0.00013829960263678535
1.506608221389,264.79675998335733,0.00013967787529696747
1.339559428186576,123.18031957985247,0.00013822803884849626
1.533401869000945,250.27994464468,0.0001527616723051459
1.482802395607915,163.20438252837639,0.00013331731240285682
1.4029580265463448,147.98367434205505,0.0001316476737332825
1.3965305167297783,244.59287561842035,0.00014406402981338083
1.4890359721399562,188.61226749820622,0.00013484232990445996
1.4316995667529813,216.6241551743572,0.0001304921062399808
1.5122674084032899,226.96856627769722,0.0001390784813357197
1.6217370318592255,305.82151721213603,0.00013829960263678535
1.513730310313972,266.10636341689286,0.00013940968187149943
1.3005071740289131,114.01224371907449,0.0001453867678041339
1.533401869000945,250.27994464468,0.0001527616723051459
1.4825595513105767,162.28503007916777,0.00013325812303998196
1.4029580265463448,147.98367434205505,0.0001316476737332825
1.3965305167297783,244.59287561842035,0.00014406402981338083
1.4890359721399562,188.61226749820622,0.00013484232990445996
1.4552611061346594,200.0301688854682,0.00012228749583902737
1.5933630466870536,237.29869373130077,0.00014779721642118587
1.6103067326860936,301.48662759035864,0.00013841311856461667
1.5286789051196712,271.4370070370531,0.00013925086113847942
1.3160074444129735,129.4451291312823,0.00014516592934506133
1.508625522913104,256.0053586840444,0.00015492007142963837
1.4803898490174845,154.2911429662478,0.00013273002925376075
1.422451236771737,165.78863847532745,0.00012803768199101152
1.4446527600216053,254.32547016324403,0.00014224133222409875
1.461747514338935,168.35014990295147,0.00013402601945266635
1.4552611061346594,200.0301688854682,0.00012228749583902737
1.6323116760152474,219.42136582810832,0.00015301734755150713
1.5906723985254734,282.9843132043582,0.00013779715833936278
1.5286789051196712,271.4370070370531,0.00013925086113847942
1.3595952540606298,135.89266316582905,0.00014161099564346264
1.4739698955346487,214.81752072019384,0.00014705610208650273
1.4803898490174845,154.2911429662478,0.00013273002925376075
1.422451236771737,165.78863847532745,0.00012803768199101152
1.4446527600216053,254.32547016324403,0.00014224133222409875
1.4479195848883992,163.27532931585327,0.00013534262630759554
1.4552611061346594,200.0301688854682,0.00012228749583902737
1.6768740494931516,241.79357047288696,0.00015913708911571508
1.5365250860419088,240.91243801827528,0.00013955616565994495
1.536771994727042,280.79483685716167,0.0001381549032567374
1.3377438135442574,126.54231477535488,0.0001468199104425615
1.4739698955346487,214.81752072019384,0.00014705610208650273
1.4857855247726093,155.39347657741288,0.00013225006496116193
1.422451236771737,165.78863847532745,0.00012803768199101152
1.4446527600216053,254.32547016324403,0.00014224133222409875
1.4479195848883992,163.27532931585327,0.00013534262630759554
1.4127755695846842,166.3478148448998,0.00011443960826112824
1.66125946862453,241.6991083399972,0.0001569163715877245
1.5365250860419088,240.91243801827528,0.00013955616565994495
1.536771994727042,280.79483685716167,0.0001381549032567374
1.3766732479934676,164.18815568904793,0.00014509466757899246
1.4341422420981491,199.18486611482342,0.00015221789577120437
1.5018532710946917,152.22284339511822,0.0001309824880732687
1.422451236771737,165.78863847532745,0.00012803768199101152
1.4443064223468416,255.1327697233361,0.00014231377562262613
1.4582149435008167,161.07314476557517,0.00013448672768432365
1.3962559538538657,132.99243058295534,0.000102044198705122
1.771428713346629,290.3072577715416,0.0001681417914604757
1.5882014249014869,234.0100962377946,0.00013813647806152832
1.536771994727042,280.79483685716167,0.0001381549032567374
1.3766732479934676,164.18815568904793,0.00014509466757899246
1.4243163065009619,197.03405054560037,0.00015321674283688274
1.4906545185422662,154.03874603452343,0.00013062033649966225
1.424791795693835,165.47220213319113,0.00012845494595815806
1.4615471771386612,248.61559624532356,0.00014082557780804733
1.4728758970831888,179.077329562868,0.00013517848668929307
1.3962559538538657,132.99243058295534,0.000102044198705122
1.6695691014734608,239.05344782628936,0.00014849315542108407
1.6160916682288167,242.19324647155102,0.00014253432483419314
1.5092093469885015,231.81294292288754,0.00013687851680685003
1.2101294332398138,120.11030902702869,0.00014718696470503037
1.4241184431691698,197.1673437950685,0.000153279716885747
1.495000658747399,153.33807668004033,0.0001307631562894277
1.4244906211854376,165.38894671537207,0.00012841321177399582
1.330846902033522,173.27373084556942,0.00014394741834386238
1.4528461018847791,160.28183477978433,0.0001349018991431842
1.3724000582636844,123.92058860332962,9.810315226936744e-05
1.5928944441483215,225.81903095072425,0.00014989254730260435
1.7078839495173925,263.61979258951743,0.000138715685955931
1.5055368308812414,213.88377446016494,0.00013562270945026637
1.2101294332398138,120.11030902702869,0.00014718696470503037
1.3737378777882294,188.74929626451632,0.0001543851666301903
1.4993458235956276,175.94501651883655,0.00013274991996003462
1.4244906211854376,165.38894671537207,0.00012841321177399582
1.330846902033522,173.27373084556942,0.00014394741834386238
1.4528461018847791,160.28183477978433,0.0001349018991431842
1.3749679225346998,125.72859201966783,9.943750615737338e-05
1.778247905800525,290.78895914093494,0.00015099011220776951
1.5525662340444946,189.6920564474641,0.00011927125920070665
1.5055368308812414,213.88377446016494,0.00013562270945026637
1.2101294332398138,120.11030902702869,0.00014718696470503037
1.3393289975000013,207.01669579121298,0.0001756061411001131
1.4993458235956276,175.94501651883655,0.00013274991996003462
1.4244906211854376,165.38894671537207,0.00012841321177399582
1.330846902033522,173.27373084556942,0.00014394741834386238
1.4528461018847791,160.28183477978433,0.0001349018991431842
1.3749679225346998,125.72859201966783,9.943750615737338e-05
2.256126683046808,502.3889253988632,0.00015339097292588276
1.5525662340444946,189.6920564474641,0.00011927125920070665
1.5055368308812414,213.88377446016494,0.00013562270945026637
1.2101294332398138,120.11030902702869,0.00014718696470503037
1.287687887063921,234.26741527564394,0.00019947559067587893
1.6772705959429288,234.65289164936326,0.0001381208349905079
1.4244906211854376,165.38894671537207,0.00012841321177399582
1.0779316053889518,131.44825235440493,0.0001494693779162525
1.4581910006751155,159.34791410371403,0.00013614654187363921
1.3749679225346998,125.72859201966783,9.943750615737338e-05
2.262142286922193,505.63169687160763,0.00015354892879465852
1.531470452160585,183.21921983690265,0.00012233695070242246
1.393594508494795,200.16551866951946,0.0001338636193910926
1.2101294332398138,120.11030902702869,0.00014718696470503037
1.4534163021983462,234.44389970776953,0.00016856708833383152
1.6772705959429288,234.65289164936326,0.0001381208349905079
1.2776360655747885,131.01454185634307,0.00012232897882263647
1.0779316053889518,131.44825235440493,0.0001494693779162525
1.5505432148248066,188.83690784715253,0.00013700921274708268
1.3839732339706394,157.54760026737677,0.00011486521863634525
2.1417981507395796,421.43241801358164,0.00014618238065968142
1.6370452439592131,172.11695953416333,0.00011479555290779259
1.393594508494795,200.16551866951946,0.0001338636193910926
1.2101294332398138,120.11030902702869,0.00014718696470503037
1.4632410551183017,237.52167086701937,0.00016902459782312557
1.8341603991668682,281.6619536006107,0.00013568857923107862
1.275166435807862,130.43109696971018,0.00012251550079730176
1.0779316053889518,131.44825235440493,0.0001494693779162525
1.5505432148248066,188.83690784715253,0.00013700921274708268
1.3839732339706394,157.54760026737677,0.00011486521863634525
2.405551776485068,501.92105043784716,0.0001398539387343802
1.6487458343612587,170.97138801063272,0.00011401788961099171
1.393594508494795,200.16551866951946,0.0001338636193910926
1.193044496216775,117.03296008795859,0.0001477931970325376
1.4632410551183017,237.52167086701937,0.00016902459782312557
1.6806516446592916,235.19068092734014,0.00012885091735428413
1.275166435807862,130.43109696971018,0.00012251550079730176
1.1892703837478142,159.00082834013807,0.0001554987819914946
1.565755827618698,184.22708609238316,0.00013746480374268087
1.3839732339706394,157.54760026737677,0.00011486521863634525
2.4073368887695263,502.8601910353342,0.00013988290753611052
1.5996972738846171,179.5356516836695,0.00012479760789028315
1.4654328869304623,217.84657592803936,0.0001344042952459153
1.2292167490024621,128.08603185983898,0.0001457687084527203
1.463564529742575,234.5079848118824,0.00016339949707045427
2.050726610702827,359.7240195367454,0.00013361960700631844
1.275166435807862,130.43109696971018,0.00012251550079730176
1.2337994992770722,158.64728103695077,0.00014448966170434172
1.5169013095030905,176.97097342813043,0.00013126705472457943
1.3340375795631718,134.19797329379296,0.00010270471343495374
2.7288891192314275,667.676287349159,0.0001423178333873367
1.5996972738846171,179.5356516836695,0.00012479760789028315
1.4431167403783465,238.93021331411572,0.00013582293451978438
1.2333603671924376,128.29930214859317,0.00014346420615035505
1.5451719640336854,254.84693997539352,0.0001606543350278544
1.9655007723119529,341.6033634899015,0.00013736314099304755
1.307485677430504,132.05502096487623,0.00010882230302905786
1.2337994992770722,158.64728103695077,0.00014448966170434172
1.5169013095030905,176.97097342813043,0.00013126705472457943
1.3559756652506652,135.96214381867404,9.799493361485375e-05
2.7288891192314275,667.676287349159,0.0001423178333873367
1.5996972738846171,179.5356516836695,0.00012479760789028315
1.4398812939351135,242.18054349552003,0.00013603168250376965
1.0662713643092487,102.31990142157576,0.00015271803765198392
1.5451719640336854,254.84693997539352,0.0001606543350278544
1.9626419598664289,340.3435002101614,0.0001373281130534848
1.4796546162722022,154.15574697786127,8.860281935033217e-05
1.2337994992770722,158.64728103695077,0.00014448966170434172
1.441125864969231,163.5612851094691,0.00013465182571550558
1.4398660066002302,157.801359550195,0.00010351317260172731
2.790790431310573,691.8593078442105,0.0001425435731893628
1.5996972738846171,179.5356516836695,0.00012479760789028315
1.4398812939351135,242.18054349552003,0.00013603168250376965
1.0447394466220707,99.74177386182404,0.00015798370184010144
1.5607414193344815,257.9564235914774,0.000159601223941184
1.8013093190363638,306.79983416670234,0.0001452769041294188
1.4179043727766172,155.19789613659637,9.937415424066707e-05
1.2337994992770722,158.64728103695077,0.00014448966170434172
1.441125864969231,163.5612851094691,0.00013465182571550558
1.4398660066002302,157.801359550195,0.00010351317260172731
2.2376981883136877,475.5245585425554,0.00014880044957560378
1.5487701159793557,176.7905106817743,0.00012709627529578692
1.4612580089134533,244.99114669325942,0.0001400646467377593
1.0309453166280251,96.11052768097765,0.00015911488265645698
1.5607414193344815,257.9564235914774,0.000159601223941184
2.1447937556575045,370.1358273669341,0.000149773099400885
1.3959079811803479,151.65842166198655,9.513674216028159e-05
1.3969748501015202,191.90317158757128,0.00014566003562860484
1.888877044220124,251.30429145556943,0.00011766596111765375
1.4311061733439303,151.6977685957943,0.0001000488165069422
4.501340737450585,2011.1145023117474,0.00014007278474311935
1.5945461875077507,188.8723052527755,0.00012897683817739006
1.5778118410762951,266.06568099770084,0.00014195444314087343
1.0910501207553662,110.48022486521296,0.00015962843204452237
1.5618272487761151,266.9114524339876,0.0001629181485987949
1.9313025026579458,332.21854363230335,0.0001539965444903189
1.4290591152291128,170.67583327300517,0.00010645624987124183
1.3969748501015202,191.90317158757128,0.00014566003562860484
2.293698144293931,358.9847999052415,0.00013244073286261104
1.4317140827191828,151.071590705968,9.938981633458799e-05
4.501340737450585,2011.1145023117474,0.00014007278474311935
1.5945461875077507,188.8723052527755,0.00012897683817739006
1.5456603743231951,242.60540418673102,0.00013371032750612245
1.0910501207553662,110.48022486521296,0.00015962843204452237
1.2831752581296507,183.4574296114419,0.0001675526557212251
1.825342682362803,286.3558766652201,0.0001417950734715533
1.4290591152291128,170.67583327300517,0.00010645624987124183
1.3879761861932336,204.3699699683806,0.00016106940012278819
2.2962450248670745,359.6891910934626,0.00013245144707535244
1.365670381786365,133.40869419792432,9.275494663400023e-05
6.716016871165272,4562.5596645796595,0.00013499883504245112
1.5945461875077507,188.8723052527755,0.00012897683817739006
1.5456603743231951,242.60540418673102,0.00013371032750612245
1.9598653986086987,366.52062903192694,0.0001512352783892222
1.317595310344935,184.10880087599162,0.00016229497759003177
1.825342682362803,286.3558766652201,0.0001417950734715533
1.4407337486623868,162.31069666619283,9.484356540797608e-05
1.3879761861932336,204.3699699683806,0.00016106940012278819
2.2962450248670745,359.6891910934626,0.00013245144707535244
1.5803396259108782,176.28082293372003,0.00010251958962776893
4.458481205760845,2034.8010225845474,0.00014139931305262823
1.772261512271832,208.25541888228324,0.00015519640799826443
1.5456603743231951,242.60540418673102,0.00013371032750612245
1.9821006623821915,366.02982198879977,0.00014981352191546375
1.317595310344935,184.10880087599162,0.00016229497759003177
1.825342682362803,286.3558766652201,0.0001417950734715533
1.4106406733872467,157.1964586367374,9.218952151805264e-05
1.161553050723651,152.72657899093832,0.00016700834909533083
2.2962450248670745,359.6891910934626,0.00013245144707535244
1.5844261449331614,169.84876254761267,9.939862883250583e-05
4.458481205760845,2034.8010225845474,0.00014139931305262823
1.9771096114435298,262.31160364460004,0.0001451503090774138
1.5456603743231951,242.60540418673102,0.00013371032750612245
1.9112595992719275,323.08909296762727,0.00014015031394290736
1.3001567264436027,179.91777942643046,0.00016494048674895001
1.694311469538762,258.17670637340615,0.00014567151972646122
1.6224644183597745,213.3042782284049,9.792519280342651e-05
1.161553050723651,152.72657899093832,0.00016700834909533083
2.2962450248670745,359.6891910934626,0.00013245144707535244
1.5844261449331614,169.84876254761267,9.939862883250583e-05
3.844210592908684,1400.652338220942,0.00014207581382117985
1.56885877406997,205.3878768853183,0.0001621318545850468
1.5456603743231951,242.60540418673102,0.00013371032750612245
2.137932161389306,474.4733420214637,0.0001720941866485663
1.1777574352524882,151.6566735487956,0.00018596804125398258
2.243403704595825,389.2890546908099,0.00012064311967338965
1.5773872539210891,204.5820223726998,0.00010227702967103921
1.3379655984488783,160.29919165352018,0.0001318576340505521
2.2962450248670745,359.6891910934626,0.00013245144707535244
1.492925940952867,137.95428201533707,8.927926877047297e-05
3.844210592908684,1400.652338220942,0.00014207581382117985
1.56885877406997,205.3878768853183,0.0001621318545850468
1.5456603743231951,242.60540418673102,0.00013371032750612245
2.0666264071162486,430.052422273844,0.00016056790549978458
1.1455716848334767,149.8415402121679,0.0002003926267763886
2.0063884656255353,337.84582440748267,0.00012441956826153702
1.275830406218645,138.85448892691687,9.259185863827166e-05
1.364147132654514,164.16122649333903,0.00011808389344606789
2.7565925184993123,582.4800755238657,0.00013578721460026814
1.492925940952867,137.95428201533707,8.927926877047297e-05
3.844210592908684,1400.652338220942,0.00014207581382117985
1.264584361257795,149.56740888395697,0.00018178993715416497
1.5456603743231951,242.60540418673102,0.00013371032750612245
2.041119915888477,419.65423396939786,0.0001593162168169616
1.1455716848334767,149.8415402121679,0.0002003926267763886
1.7444656579689448,248.7988020201502,0.00012091776521135486
1.432051454447514,181.58605281506215,0.00010528868571863223
1.3585698493517904,162.62440577967578,0.00011772996062361944
3.469695815969155,864.2049475349439,0.00014466372226319417
1.492925940952867,137.95428201533707,8.927926877047297e-05
3.844210592908684,1400.652338220942,0.00014207581382117985
1.272125845332064,149.13501742752993,0.00017721806140090344
1.5456603743231951,242.60540418673102,0.00013371032750612245
2.127219298871621,455.25672468050243,0.00016351871878949903
1.139040984913285,149.85741201094447,0.00020152510833118146
1.7444656579689448,248.7988020201502,0.00012091776521135486
1.432051454447514,181.58605281506215,0.00010528868571863223
1.3814535846757678,171.2679519552347,0.00011968609209180438
3.469695815969155,864.2049475349439,0.00014466372226319417
1.559669042348116,135.00344714319928,7.385591642461575e-05
3.6753421370831947,1289.6839943162847,0.00014392180374743932
1.2755034080387455,149.11772627167846,0.00017667233169685892
1.5456603743231951,242.60540418673102,0.00013371032750612245
2.168155620196079,482.4711051486426,0.00016833048421019327
1.0432937887034412,130.46656286036315,0.00022676440634183357
1.3985509525254884,152.72180088806743,0.0001148306334299039
1.2937827107216266,147.01538936089676,0.0001018024387695139
1.3081497632936225,156.95610127034792,0.00011940007648711181
3.469695815969155,864.2049475349439,0.00014466372226319417
1.4593980333566272,139.51213685492198,9.85204811606878e-05
3.6753421370831947,1289.6839943162847,0.00014392180374743932
1.2451975684082301,140.42365358323323,0.00018350732235093855
1.5375980566017964,237.8381656140803,0.00013153928485355848
2.168155620196079,482.4711051486426,0.00016833048421019327
1.0432937887034412,130.46656286036315,0.00022676440634183357
1.4042534878464272,151.407370988495,0.00011316204467949727
1.2280427066225423,143.3134057499074,9.391438768452813e-05
1.715123143920748,272.6608313915935,0.00012539365955528773
3.059899682796253,709.145935992168,0.00015162726630924805
1.4593980333566272,139.51213685492198,9.85204811606878e-05
3.713839021089364,1317.3757608114101,0.00014419322213835787
1.2557712943841208,138.69092329737722,0.0002760440490962861
1.5375980566017964,237.8381656140803,0.00013153928485355848
2.0244719052427333,418.96634822847653,0.00016024782513025918
1.065862954326253,134.93458878445264,0.00022495627492223692
1.4508588031977552,167.3733822361548,0.0001137490406066629
1.3443410960400863,167.92400500509646,9.848072397990369e-05
1.6254110522164933,237.23658910847794,0.00011581532459226919
2.18119266119764,416.32224280359344,0.00017209520701276816
1.7257101291648773,208.73440653150712,0.00010548992249047295
3.3492617318801243,1027.6419272074615,0.00013824385618215748
1.1118047621262708,100.2723505527168,0.0004311031505682353
2.164078467639508,452.16337696010714,0.0001344416220459856
2.152944863309432,480.676142488452,0.0001724124826531033
1.065862954326253,134.93458878445264,0.00022495627492223692
1.4508588031977552,167.3733822361548,0.0001137490406066629
1.2598466151447498,147.36385912163047,9.563086271942708e-05
1.6254110522164933,237.23658910847794,0.00011581532459226919
1.913911327495534,308.7257665646084,0.00019529313535515845
1.707572817513778,201.33738426424824,0.00010430251841078634
2.7699551596882257,719.1271332231572,0.00013657750318187163
1.2014123358520281,118.11215770168376,0.0003878896537440983
2.5642973896938623,689.3953390642577,0.00014432412180716612
1.7777413331793734,340.0759504798708,0.0001853684842516336
1.1681393712408732,145.85239199198315,0.0001937315526200831
1.4508588031977552,167.3733822361548,0.0001137490406066629
1.269441789128425,147.51645848675707,8.90877781812254e-05
1.6254110522164933,237.23658910847794,0.00011581532459226919
1.913911327495534,308.7257665646084,0.00019529313535515845
1.707572817513778,201.33738426424824,0.00010430251841078634
4.280986179465702,1778.8621159802167,0.0001562660991773142
1.4797626345370636,191.81107586410377,0.00029559573698305976
2.417089842121424,586.0814652655764,0.00015342065466267062
1.6412933675089159,265.044275546072,0.00022711858352924308
1.1681393712408732,145.85239199198315,0.0001937315526200831
1.4508588031977552,167.3733822361548,0.0001137490406066629
