# time,flux,err
1.938932999999999993e+03,8.158395000000000508e+00,2.865287999999999724e-01
1.944198000000000093e+03,7.750232999999999706e+00,2.041253000000000095e-01
1.949463999999999942e+03,7.871917999999999971e+00,3.270442000000000071e-01
1.954729000000000042e+03,8.074389999999999290e+00,2.763066000000000133e-01
1.959994999999999891e+03,8.255808000000000035e+00,2.252955000000000096e-01
1.965260999999999967e+03,8.246109999999999829e+00,3.290231000000000128e-01
1.970526000000000067e+03,8.298441999999999652e+00,2.649954999999999949e-01
1.975791999999999916e+03,8.606975000000000264e+00,2.430406999999999984e-01
1.981057000000000016e+03,8.680080999999999491e+00,4.699338000000000126e-01
1.986323000000000093e+03,8.683913000000000437e+00,7.037029999999999674e-01
1.991588999999999942e+03,8.687697999999999254e+00,8.760116999999999488e-01
1.996854000000000042e+03,8.691437999999999775e+00,1.018553999999999959e+00
2.002119999999999891e+03,8.695131999999999195e+00,1.142533999999999939e+00
2.007384999999999991e+03,8.698781000000000319e+00,1.253479000000000010e+00
2.012651000000000067e+03,8.702386999999999873e+00,1.354603000000000002e+00
2.017915999999999940e+03,8.705947999999999354e+00,1.447970999999999897e+00
2.023182000000000016e+03,8.709467000000000070e+00,1.535004999999999953e+00
2.028448000000000093e+03,8.712942999999999216e+00,1.616732999999999976e+00
2.033712999999999965e+03,8.716378000000000625e+00,1.693929999999999936e+00
2.038979000000000042e+03,8.719770999999999717e+00,1.767193000000000014e+00
2.044243999999999915e+03,8.723124000000000322e+00,1.836999000000000049e+00
2.049510000000000218e+03,8.726435999999999638e+00,1.903731999999999980e+00
2.054775999999999840e+03,8.729708000000000467e+00,1.967708999999999930e+00
2.060041000000000167e+03,8.732941999999999538e+00,2.029195000000000082e+00
2.065306999999999789e+03,8.736136000000000124e+00,2.088414000000000215e+00
2.070572000000000116e+03,8.739292999999999978e+00,2.145557999999999854e+00
2.075838000000000193e+03,8.742411999999999850e+00,2.200791000000000164e+00
