#sigma,tau
1.5060703821513466,228.67202015156096
1.4505949759481551,211.5946789857859
1.5089458171553038,250.79327849596763
1.441556804103818,191.03222561644057
1.3292276297588699,184.51770045349517
1.4158309615236173,202.16449188736524
1.498078542233044,203.1886908640583
1.3994269775619224,208.7112102088217
1.3059269298399252,182.70015817943008
1.7441114351104585,320.2716633122252
1.4227469124570329,214.18498625398666
1.627169507986983,198.48316640934942
1.651173148662795,274.3914736402627
1.4638761898435169,157.33735620354705
1.528773114691607,178.18414925146575
1.5126899668774807,187.82193387216822
1.4481475506162007,205.3603196023696
1.5485562532416328,226.6329129499164
1.3628031481985516,181.9490822099666
1.6518480580491013,189.74154067730112
1.5747382161166092,189.61225763797233
1.5096259768438387,205.6594606236758
1.386143915083893,202.82035858906403
1.2726531030869093,167.1754743556939
1.416746213834998,205.95549306884564
1.4051058392998526,193.0155125376401
1.5575194763166784,185.69239426898565
1.4209318816849839,193.50510697388842
1.467468283422635,198.39053554007506
1.4443956474135895,206.58857815290847
1.8141946490990686,257.8316033489893
1.4262853138698959,197.97552986144885
1.6074519385804553,222.19618224406045
1.5988557130142658,203.82532487243304
1.4293751512320179,185.59857502069727
1.6123772868534314,191.92126915823803
1.6957676601737834,195.96943434313437
1.5311744438364738,210.67791464596525
1.4699465569695713,209.09163133920745
1.4434312220374563,194.85353370873477
1.6101974223439484,256.9055275489082
1.5040000845907737,182.17411797583364
1.6117600736455742,205.46602350291295
1.6062305071905316,219.0541409130458
1.4991926956596653,190.6321119866534
1.342138744043627,188.74290704835047
1.4216412510699508,206.50377765889533
1.3840438909279897,191.4642159476289
1.5058070816768245,187.8572336861218
1.4201933375498381,197.22153519887217
1.4452638088855037,202.62307291998917
1.466500881864602,189.24136976450123
1.4178360994688783,200.30060001105485
1.2792838125077521,195.1715173685375
1.4891865181637263,204.56205829049142
1.5837651327203175,212.1046403887631
1.491677495134911,186.5076168709522
1.3767133449864222,218.30424507301362
1.3323382673905002,195.46319960294124
1.7325940801371447,222.0048739867293
1.5029474459636563,197.95207314178182
1.6639120572113983,214.00666778805828
1.469096237880142,189.79096229805376
1.2943944614518927,221.68215919376232
1.3884216592803815,190.42670880234206
1.5588188285963471,201.51522509830707
1.3443681009058845,197.42615122367076
1.5285613976682477,197.9604622717332
1.5844465206426117,193.96748440741948
1.479434256021885,202.32114830940793
1.4281434082641944,202.92797648982415
1.4872088799053569,209.8868360639247
1.3954160576042596,178.44082895058705
1.453284661457781,209.9988385506925
1.682257578752053,226.49028037398028
1.3032220297553878,200.94606245878322
1.3991849231235618,207.33864682333612
1.4178630000325414,206.30741427563413
1.607659785547649,204.73902235082025
1.4854198691801357,184.10308265042374
1.447246115781511,191.6070268695155
1.4274987689682435,192.4958037077332
1.5669393953423294,208.01243478902666
1.5327717365543738,177.4437351400834
1.3727885904853123,209.14972150958403
1.591731802166627,184.81875832606076
1.4141564070758812,208.53819480764747
1.2894682183317308,190.4648930256482
1.5904330209402266,196.5832431520956
1.4437891550216708,182.21601644761012
1.6002814881249532,195.09590225177203
1.4627920602076556,200.3087299641005
1.4086176634012266,203.8855944563075
1.4820374017259434,206.72970533587358
1.3984391412775141,181.40866266722264
1.3826868956648302,208.77971460228474
1.1716434177887791,175.57158106976865
1.6719249000131744,226.8965450910677
1.421816163417933,208.41420845929537
1.36755237256773,207.9351338858944
1.5060703821513466,228.67202015156096
1.4515957551722076,210.75522430448663
1.5089458171553038,250.79327849596763
1.5459397528897438,232.62699888689014
1.3439660977502845,185.53032928429218
1.4516514058960794,196.235721478701
1.4824579784341207,201.42550055960174
1.3373561553380158,211.04378933945668
1.3059269298399252,182.70015817943008
1.6716840689837107,289.9748708281593
1.4582075404480332,203.7048225518846
1.572765421239328,198.30250723383293
1.5397184200476492,245.33831714196103
1.4440741416716585,144.44419176368845
1.4879160731852423,158.16893043548276
1.5110948844438887,189.43986872218673
1.4549220004602432,207.45866096563338
1.5485562532416328,226.6329129499164
1.3628031481985516,181.9490822099666
1.629709071428909,203.33997386249672
1.5754459415250768,192.4016522666586
1.5689042549111551,208.90903306857828
1.386143915083893,202.82035858906403
1.1788560009394662,152.6688191493766
1.4545857303882088,211.87720731204584
1.404387048034805,198.48945990109334
1.6130795330644536,186.68752747162148
1.428724727760402,192.70450316981908
1.3911988412071972,187.11205936026525
1.604474704819828,193.08591969869124
1.8141946490990686,257.8316033489893
1.4262853138698959,197.97552986144885
1.523687074886332,218.34956458673432
1.6973100494353253,208.95850682235448
1.4293751512320179,185.59857502069727
1.596136548592986,192.9827712815502
1.5683797760709592,190.84073050839558
1.5311744438364738,210.67791464596525
1.4699465569695713,209.09163133920745
1.4557577760563847,195.8359853803283
1.6114979730760883,274.09274257229225
1.4854316038699307,179.11697855317956
1.6120627065898538,205.46817394281874
1.6062305071905316,219.0541409130458
1.498513549732385,190.75021387216472
1.342138744043627,188.74290704835047
1.4066898516162711,212.73065095175795
1.3563771708665826,191.39967114696697
1.5082330555850811,192.2602752894325
1.3995477231144178,203.51159341348304
1.4674876195992455,197.9349474418125
1.4697576841319266,187.93667374802024
1.3722286401496606,195.6827304598932
1.2792838125077521,195.1715173685375
1.4891865181637263,204.56205829049142
1.5837651327203175,212.1046403887631
1.490941508807927,185.62276274043427
1.4005516409865657,208.19048957114498
1.3323382673905002,195.46319960294124
1.6352345394027386,210.13268260744113
1.486001971961163,198.97742115526546
1.5689051447854914,211.14503675333273
1.4741062631543682,189.7485221791659
1.3593591653415702,210.9288398057846
1.3884216592803815,190.42670880234206
1.5588188285963471,201.51522509830707
1.3443681009058845,197.42615122367076
1.5285613976682477,197.9604622717332
1.5742874504900988,193.8605282375013
1.534173893961834,204.063472723421
1.3789853542424895,193.72497714447104
1.4847490736156241,213.00978424756312
1.3954160576042596,178.44082895058705
1.4609899378901792,208.38207778749947
1.755229451403627,239.39268292760326
1.4665658063750209,195.28442180251471
1.3991849231235618,207.33864682333612
1.4267667807410245,219.57433864880596
1.6305010203638246,198.03391834195176
1.482056820370336,185.12677231472756
1.4635487186943976,186.85664866182162
1.408661717549059,193.35906344623072
1.5791842036912187,207.80816051603557
1.5746235985882764,181.77704165579038
1.3620513192185635,225.72547260776557
1.6008369052770899,182.32093801194725
1.469702843886286,209.74446639331208
1.3087957879692091,191.95400963941537
1.6469275454863184,220.29913546235278
1.447394382577173,181.25512053627375
1.5208030755385202,197.26952938601985
1.344288767594778,193.16844789728808
1.4036566788165283,204.21361072141775
1.4218030435293834,203.40231124176788
1.4013094562632256,182.8816415467716
1.3826868956648302,208.77971460228474
1.1716434177887791,175.57158106976865
1.653613450960231,225.96589357022617
1.3646907238834334,207.91298662960463
1.3784681907626033,207.030126218792
1.5231879875065846,250.3910495547473
1.4128922772122956,216.10806624941435
1.5089458171553038,250.79327849596763
1.576611519716545,240.07348954618922
1.2985530682078836,167.35564389143988
1.4515354880103262,195.3203350061583
1.4982484895929848,198.09406029481212
1.349134634247288,209.78926689209896
1.3059269298399252,182.70015817943008
1.7199708679225973,314.20198354740455
1.4582075404480332,203.7048225518846
1.6243481357905807,205.75378821245118
1.5541854043922914,259.25136291945586
1.4905321227999886,160.0874809975752
1.475323226090258,170.05165404134394
1.5110948844438887,189.43986872218673
1.4549220004602432,207.45866096563338
1.6001168762600173,239.50941861760228
1.4565148101725531,212.68506810742295
1.7550149215628028,250.72531608238376
1.5754459415250768,192.4016522666586
1.527137819396652,209.07223099707377
1.3978272641002536,208.55182863315179
1.195660093342346,152.99764435092294
1.4545857303882088,211.87720731204584
1.4009627114295438,202.70899692372853
1.6130795330644536,186.68752747162148
1.4260580200500677,192.41132826347337
1.3753156298695253,183.30912326799591
1.5409429687422156,190.47352928669895
1.7807623297190132,253.41788417779435
1.4426796354718974,197.49545633326565
1.523687074886332,218.34956458673432
1.9225568971093718,218.25127076055207
1.3324966931274609,172.02748429215487
1.5364503645868823,198.81193165306493
1.566848910217801,188.2980029774727
1.5458407433228392,213.2551550509046
1.438548401194204,214.13056652757263
1.4680016378335816,196.16954824448504
1.622590475160846,277.9177668566376
1.4854316038699307,179.11697855317956
1.6120627065898538,205.46817394281874
1.6733083520151293,227.74158571337415
1.4264084549054623,197.29647016177358
1.423651329758747,201.9667850076689
1.4064809596049679,212.50625572526172
1.3833477964722525,196.0808472645803
1.4924057602736533,190.44529324688799
1.4200521856279469,206.6842981975166
1.3752961010334634,197.59135265256566
1.476337231990384,178.48277498553875
1.36074535767084,194.7606042860204
1.2792838125077521,195.1715173685375
1.560631775993049,218.21783011281732
1.5863191394904685,218.52666388837753
1.4951828344866653,186.9894496994067
1.382224871677154,209.67636443180052
1.3741936118125186,197.13756112525863
1.7313916200932704,223.23254047744138
1.423550387767556,203.95056911185785
1.6693190135773543,224.7363838125643
1.4761459100810095,188.57868473679508
1.3603723865734068,210.3514393853764
1.3459504471713692,185.42448630336375
1.6070628878516549,209.13417857062032
1.213547880537183,162.47678103390905
1.541251109354901,196.80182558928843
1.5742874504900988,193.8605282375013
1.534173893961834,204.063472723421
1.611460380727473,212.8347390802324
1.4847490736156241,213.00978424756312
1.412525182422668,180.08151010241576
1.4612507742266936,208.82555292292903
1.889323934924477,267.7290479835355
1.4665658063750209,195.28442180251471
1.4789671036926735,207.7517616729509
1.470225633056768,239.52932607700583
1.627622943040661,191.00468796765765
1.3937115455497695,167.71313231448005
1.4635487186943976,186.85664866182162
1.3717527940465788,198.00841602738865
1.6011906449795203,208.3447259963211
1.5479480962711711,180.9935351554176
1.4204704460368656,227.9911525716173
1.546598060688849,179.7670704428915
1.469702843886286,209.74446639331208
1.417212238901459,206.31093330648054
1.772798906557254,246.89314975014878
1.4487689080421278,181.12123261174207
1.5894500020125086,192.99888444590502
1.347755618292292,192.79246114512443
1.3949862910016149,202.42954243476086
1.4218030435293834,203.40231124176788
1.4002809256346551,190.1097223981367
1.3807962247522179,209.65114768981684
1.1716434177887791,175.57158106976865
1.6865849133657265,263.03461367466343
1.3246246896288285,219.11829656518623
1.4052892450428267,203.20957447220152
1.56186687428099,268.17525514285836
1.4612961545932408,209.84716343479064
1.5089458171553038,250.79327849596763
1.576611519716545,240.07348954618922
1.2985530682078836,167.35564389143988
1.4782083918226678,194.99194696204074
1.4982484895929848,198.09406029481212
1.3227220662177865,207.4010562347089
1.2758133149768383,180.207576287055
1.979379455374558,409.44622896407776
1.445811134408504,209.3625639189985
1.5589912986937728,197.05312266123047
1.6675818685631356,314.1009519560847
1.4905321227999886,160.0874809975752
1.4929719991261634,165.3679383911378
1.5110948844438887,189.43986872218673
1.4103188326330265,209.47802813975804
1.589639768661211,230.7390602309844
1.4445478570678998,215.3941039039392
1.88345374450155,298.1545521803227
1.5754459415250768,192.4016522666586
1.4569799408238555,208.13206413894537
1.4174536294598814,205.30945504325513
1.3702043904419823,172.03022396347515
1.4399573545049396,213.9831659788486
1.3464832406562968,210.03095812602479
1.6130795330644536,186.68752747162148
1.365207885723416,187.52889745394376
1.188690173405752,162.02418672057172
1.4911438883761903,193.94257931022747
1.9493446947556123,335.13990501351464
1.5115341305406826,199.70368316812142
1.4902050726914304,210.53722940474577
1.9225568971093718,218.25127076055207
1.2736083281158401,159.6629776613276
1.5364503645868823,198.81193165306493
1.722213662481753,200.68283637581018
1.5330156009325568,212.3556493380829
1.4414469196439585,212.45253333135724
1.4627548770206373,200.61027328914233
1.65251070339091,305.01745916015335
1.502856325394047,172.8551507899827
1.6120627065898538,205.46817394281874
1.5387773753390737,214.07115002764382
1.4538569064273057,203.16121864740768
1.4630868352441768,210.42973197165387
1.3904562287237732,193.70023639247586
1.402376991761415,185.1597070562285
1.4066115589414705,180.2544903416756
1.3891980159869024,207.22429756405143
1.3448512129986312,193.79852599624698
1.4880132954200942,178.73320482321267
1.36074535767084,194.7606042860204
1.292446728192125,198.16472988418414
1.6001133795584865,219.54943056985894
1.5672223343252782,214.76766047228
1.4706840051863508,188.93433592575343
1.3805242262542172,209.39930729640605
1.3351020133553693,194.58081157155982
1.7313916200932704,223.23254047744138
1.4205710873407829,206.21341949157997
1.6886091020826224,225.6992870400548
1.4829653693681866,184.20456704453534
1.3603723865734068,210.3514393853764
1.3537704861466922,187.25847739862684
1.6070628878516549,209.13417857062032
1.2059645795450553,161.2275705395818
