# time,flux,err
8.594873999999999796e+02,1.057671000000000028e+01,2.231582000000000010e-01
8.647530000000000427e+02,1.062095000000000056e+01,1.419158000000000086e-01
8.700185000000000173e+02,1.158882000000000012e+01,2.208220999999999934e-01
8.752840999999999667e+02,1.087011000000000038e+01,2.234591999999999967e-01
8.805497000000000298e+02,1.080268000000000050e+01,1.184037000000000006e-01
8.858152999999999793e+02,1.065769000000000055e+01,2.200319000000000025e-01
8.910809000000000424e+02,1.105050999999999917e+01,2.238826999999999900e-01
8.963464999999999918e+02,1.101479999999999926e+01,1.163230999999999987e-01
9.016121000000000549e+02,1.122489000000000026e+01,2.244565000000000032e-01
9.068776000000000295e+02,1.093815999999999988e+01,2.370443000000000133e-01
9.121431999999999789e+02,1.097458999999999918e+01,2.346872000000000125e-01
9.174088000000000420e+02,1.143609999999999971e+01,2.253957000000000044e-01
9.226743999999999915e+02,1.149765999999999977e+01,2.391021999999999870e-01
9.279400000000000546e+02,1.112321000000000026e+01,2.349166000000000032e-01
9.332056000000000040e+02,1.063144999999999918e+01,2.227640999999999927e-01
9.384711999999999534e+02,1.042886999999999986e+01,2.372020999999999991e-01
9.437368000000000166e+02,1.070832000000000050e+01,2.310756999999999950e-01
9.490022999999999911e+02,1.125464000000000020e+01,2.275060000000000138e-01
9.542679000000000542e+02,1.151735000000000042e+01,2.402413999999999938e-01
9.595335000000000036e+02,1.144927000000000028e+01,2.335810000000000108e-01
9.647990999999999531e+02,1.141981999999999964e+01,2.289674999999999905e-01
9.700647000000000162e+02,1.203847000000000023e+01,2.424833000000000127e-01
9.753302999999999656e+02,1.267481000000000080e+01,2.366398000000000112e-01
9.805959000000000287e+02,1.267229999999999990e+01,2.367945999999999940e-01
9.858614999999999782e+02,1.228627999999999965e+01,2.445527999999999869e-01
9.911269999999999527e+02,1.217603000000000080e+01,2.349264000000000074e-01
9.963926000000000158e+02,1.258486000000000082e+01,2.376778999999999975e-01
1.001658000000000015e+03,1.259102999999999994e+01,2.502715999999999830e-01
1.006923999999999978e+03,1.229678999999999967e+01,2.370883000000000018e-01
1.012188999999999965e+03,1.216277000000000008e+01,4.501331000000000082e-01
1.017455000000000041e+03,1.207728999999999964e+01,6.286614999999999842e-01
1.022721000000000004e+03,1.199272999999999989e+01,7.435399000000000314e-01
1.027986000000000104e+03,1.190906000000000020e+01,8.220366000000000062e-01
1.033251999999999953e+03,1.182626999999999917e+01,8.741060000000000496e-01
1.038517000000000053e+03,1.174431000000000047e+01,9.043913000000000091e-01
1.043782999999999902e+03,1.166315999999999953e+01,9.150983999999999785e-01
1.049048000000000002e+03,1.158278999999999925e+01,9.069357000000000113e-01
1.054314000000000078e+03,1.150317000000000078e+01,8.793663000000000451e-01
1.059579999999999927e+03,1.142427999999999955e+01,8.304192000000000240e-01
1.064845000000000027e+03,1.134608000000000061e+01,7.558774999999999800e-01
1.070111000000000104e+03,1.126856000000000080e+01,6.468291000000000457e-01
1.075375999999999976e+03,1.119167999999999985e+01,4.801022999999999818e-01
1.080642000000000053e+03,1.112782999999999944e+01,1.280308000000000002e-01
1.085907999999999902e+03,1.169458000000000020e+01,2.975853999999999999e-01
1.091173000000000002e+03,1.215297999999999945e+01,2.979149999999999854e-01
1.096439000000000078e+03,1.250285000000000046e+01,1.384053000000000089e-01
1.101703999999999951e+03,1.200393000000000043e+01,3.029074999999999962e-01
1.106970000000000027e+03,1.181714999999999982e+01,2.921031000000000044e-01
1.112236000000000104e+03,1.201909999999999989e+01,1.642576000000000036e-01
1.117500999999999976e+03,1.185355999999999987e+01,3.062538000000000205e-01
1.122767000000000053e+03,1.186613999999999969e+01,2.849452000000000096e-01
1.128031999999999925e+03,1.215846999999999944e+01,1.878895999999999900e-01
1.133298000000000002e+03,1.237893000000000043e+01,3.107435000000000058e-01
1.138563000000000102e+03,1.273079000000000072e+01,2.798033999999999799e-01
1.143828999999999951e+03,1.331090999999999980e+01,2.122980999999999896e-01
1.149095000000000027e+03,1.330011000000000010e+01,3.147035000000000249e-01
1.154359999999999900e+03,1.310994999999999955e+01,2.727115999999999985e-01
1.159625999999999976e+03,1.275831999999999944e+01,2.250350000000000128e-01
1.164891000000000076e+03,1.268075999999999937e+01,3.146918000000000215e-01
1.170156999999999925e+03,1.274929999999999986e+01,2.610400999999999971e-01
1.175423000000000002e+03,1.301755999999999958e+01,2.397887999999999964e-01
1.180688000000000102e+03,1.363724999999999987e+01,3.169156000000000195e-01
1.185953999999999951e+03,1.413721999999999923e+01,2.208053000000000099e-01
1.191219000000000051e+03,1.379246000000000016e+01,2.133214999999999972e-01
1.196484999999999900e+03,1.341173999999999999e+01,2.385710000000000053e-01
1.201750999999999976e+03,1.303608999999999973e+01,2.025125999999999871e-01
1.207016000000000076e+03,1.254820999999999920e+01,2.140848999999999946e-01
1.212281999999999925e+03,1.202853999999999957e+01,2.302822999999999953e-01
1.217547000000000025e+03,1.133041000000000054e+01,1.887378000000000111e-01
1.222813000000000102e+03,1.107438999999999929e+01,2.132536999999999905e-01
1.228077999999999975e+03,1.133181000000000083e+01,2.264707999999999999e-01
1.233344000000000051e+03,1.105213000000000001e+01,1.762556000000000123e-01
1.238609999999999900e+03,1.070022999999999946e+01,2.146897000000000111e-01
1.243875000000000000e+03,1.112504000000000026e+01,2.255308000000000035e-01
1.249141000000000076e+03,1.098147999999999946e+01,1.612416000000000127e-01
1.254405999999999949e+03,1.098459000000000074e+01,2.180901000000000090e-01
1.259672000000000025e+03,1.109112000000000009e+01,2.295732000000000050e-01
1.264938000000000102e+03,1.096044999999999980e+01,2.356897000000000020e-01
1.270202999999999975e+03,1.077755999999999936e+01,2.226153999999999911e-01
1.275469000000000051e+03,1.120382000000000033e+01,2.374089000000000060e-01
1.280733999999999924e+03,1.166896000000000022e+01,2.391226999999999936e-01
1.286000000000000000e+03,1.181836999999999982e+01,2.283473000000000031e-01
1.291265000000000100e+03,1.173554999999999993e+01,2.395349999999999979e-01
1.296530999999999949e+03,1.159195000000000064e+01,2.387124999999999941e-01
1.301797000000000025e+03,1.158555999999999919e+01,2.272722000000000075e-01
1.307061999999999898e+03,1.181758999999999915e+01,2.406086000000000058e-01
1.312327999999999975e+03,1.191887999999999970e+01,2.382220999999999922e-01
1.317593000000000075e+03,1.185769999999999946e+01,2.282569999999999877e-01
1.322858999999999924e+03,1.203983000000000025e+01,2.430558999999999914e-01
1.328125000000000000e+03,1.218824000000000041e+01,2.399833000000000105e-01
