# cali-merged continuum light curve for rm160
# MJD fnu fnu_err [1E-28 erg/s/cm2/Hz] band
57062.344  3.601e+00 4.618e-02 bok_g_ccd1
57063.408  3.577e+00 6.629e-02 bok_i_ccd1
57067.372  3.454e+00 1.133e-01 sdss_spec_r
57078.469  3.449e+00 1.101e-01 cfht_g_d1
57082.473  3.273e+00 1.053e-01 sdss_spec_r
57087.466  3.614e+00 8.225e-02 bok_g_ccd1
57088.425  3.478e+00 5.712e-02 bok_i_ccd1
57097.480  3.400e+00 1.351e-01 sdss_spec_r
57104.466  3.421e+00 6.414e-02 cfht_g_d1
57105.564  3.499e+00 1.104e-01 cfht_g_d1
57106.472  3.372e+00 1.111e-01 sdss_spec_r
57117.375  3.321e+00 7.454e-02 bok_g_ccd1
57117.408  3.500e+00 8.402e-02 bok_i_ccd1
57123.543  3.382e+00 2.884e-01 cfht_g_d1
57127.217  3.207e+00 1.162e-01 sdss_spec_r
57133.600  3.543e+00 1.413e-01 cfht_g_d1
57134.473  3.499e+00 1.279e-01 cfht_g_d1
57135.173  3.171e+00 1.135e-01 sdss_spec_r
57148.217  3.439e+00 9.075e-02 bok_i_ccd1
57149.155  3.334e+00 2.934e-02 bok_g_ccd1
57150.366  3.203e+00 7.508e-02 bok_i_ccd1
57157.445  3.402e+00 1.090e-01 cfht_g_d1
57157.493  3.432e+00 2.342e-01 cfht_i_d1
57159.165  3.368e+00 1.280e-01 sdss_spec_r
57160.368  3.371e+00 8.086e-02 cfht_g_d1
57160.534  3.404e+00 2.550e-01 cfht_i_d1
57166.165  3.321e+00 1.208e-01 sdss_spec_r
57166.330  3.390e+00 1.089e-01 cfht_g_d1
57170.306  3.460e+00 6.348e-02 bok_i_ccd1
57170.389  3.325e+00 2.634e-02 bok_g_ccd1
57171.296  3.389e+00 5.769e-02 bok_i_ccd1
57185.171  3.403e+00 1.116e-01 sdss_spec_r
57185.463  3.474e+00 1.184e-01 cfht_g_d1
57191.431  3.600e+00 1.144e-01 cfht_g_d1
57194.411  3.595e+00 9.168e-02 cfht_g_d1
57195.598  3.474e+00 1.083e-01 sdss_spec_r
57211.209  3.458e+00 3.153e-02 bok_g_ccd1
57213.289  3.584e+00 8.366e-02 cfht_g_d1
57213.330  3.536e+00 1.304e-01 cfht_i_d1
57216.278  3.625e+00 1.098e-01 cfht_g_d1
57217.316  3.713e+00 1.771e-01 cfht_i_d1
57220.265  3.551e+00 1.007e-01 cfht_g_d1
57221.276  3.527e+00 1.267e-01 cfht_i_d1
