# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/projects/petl_mock/test_repo/plike_output/H-alpha/pyzdcf/H-alpha_pyzdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
   262  2.830E+02  2.643E-04  3.738E-02  3.738E-02  0.000E+00
   263  2.860E+02  3.982E-03  3.746E-02  3.746E-02  0.000E+00
   264  2.890E+02  1.061E-02  3.754E-02  3.753E-02  0.000E+00
   265  2.920E+02  1.954E-02  3.762E-02  3.759E-02  0.000E+00
   266  2.950E+02  2.062E-02  3.770E-02  3.767E-02  0.000E+00
   267  2.980E+02  1.789E-02  3.778E-02  3.775E-02  0.000E+00
   268  3.010E+02  2.169E-02  3.786E-02  3.783E-02  0.000E+00
   269  3.040E+02  2.838E-02  3.793E-02  3.789E-02  0.000E+00
   270  3.070E+02  5.070E-02  3.796E-02  3.789E-02  0.000E+00
   271  3.100E+02  7.013E-02  3.797E-02  3.787E-02  0.000E+00
   272  3.130E+02  8.724E-02  3.796E-02  3.784E-02  0.000E+00
   273  3.160E+02  1.062E-01  3.792E-02  3.776E-02  0.000E+00
   274  3.190E+02  1.246E-01  3.785E-02  3.767E-02  0.000E+00
   275  3.220E+02  1.612E-01  3.756E-02  3.733E-02  0.000E+00
   276  3.250E+02  1.921E-01  3.724E-02  3.697E-02  0.000E+00
   277  3.280E+02  2.173E-01  3.694E-02  3.664E-02  0.000E+00
   278  3.310E+02  2.553E-01  3.636E-02  3.600E-02  0.000E+00
   279  3.340E+02  2.838E-01  3.586E-02  3.547E-02  0.000E+00
   280  3.370E+02  2.884E-01  3.584E-02  3.544E-02  0.000E+00
   281  3.400E+02  2.911E-01  3.586E-02  3.546E-02  0.000E+00
   282  3.430E+02  2.790E-01  3.621E-02  3.581E-02  0.000E+00
   283  3.460E+02  2.507E-01  3.686E-02  3.650E-02  0.000E+00
   284  3.490E+02  2.109E-01  3.764E-02  3.733E-02  0.000E+00
   285  3.520E+02  1.800E-01  3.818E-02  3.791E-02  0.000E+00
   286  3.550E+02  1.613E-01  3.851E-02  3.827E-02  0.000E+00
   287  3.580E+02  1.349E-01  3.889E-02  3.869E-02  0.000E+00
   288  3.610E+02  1.055E-01  3.924E-02  3.908E-02  0.000E+00
   289  3.640E+02  7.010E-02  3.955E-02  3.944E-02  0.000E+00
   290  3.670E+02  3.859E-02  3.976E-02  3.970E-02  0.000E+00
   291  3.700E+02  6.444E-03  3.989E-02  3.988E-02  0.000E+00
   292  3.730E+02 -1.601E-02  3.996E-02  3.998E-02  0.000E+00
   293  3.760E+02 -4.040E-02  3.998E-02  4.004E-02  0.000E+00
   294  3.790E+02 -8.190E-02  3.984E-02  3.997E-02  0.000E+00
   295  3.820E+02 -1.127E-01  3.967E-02  3.985E-02  0.000E+00
   296  3.850E+02 -1.273E-01  3.961E-02  3.982E-02  0.000E+00
   297  3.880E+02 -1.267E-01  3.971E-02  3.992E-02  0.000E+00
   298  3.910E+02 -1.376E-01  3.969E-02  3.991E-02  0.000E+00
